"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/8572","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Royal Army Service Corps.","5 Disbandment Team","5 Disbandment Team.","01/07/1945","19450701","31/12/1945","19451231","1945 July - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448678","78.5005341"
"WO 171/9209","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 R. Berks","5 R. Berks.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449315","78.5005341"
"WO 171/10618","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. TOWN MAJORS.","5 Town Major","5 Town Major.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450724","78.5005341"
"WO 171/5189","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Essex Regiment","5 Essex Regiment.","01/02/1945","19450201","31/12/1945","19451231","1945 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445296","78.30465"
"WO 171/1442","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Commander Royal Engineers Works.","5 CRE Wks","5 CRE Wks.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan-Dec","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441551","78.30465"
"WO 171/1287","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Dorsetshire Regiment","5 Dorsetshire Regiment.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441396","78.30465"
"WO 171/6603","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Petrol Depots.","5 Pet. Dep.","5 Pet. Dep.","01/01/1945","19450101","30/09/1945","19450930","1945 Jan.- Sept.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10074 Oil and gas;
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446709","78.30465"
"WO 171/9269","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","1/5 Queens","1/5 Queens.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.- Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449375","78.30465"
"WO 171/61","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. SUPREME HEADQUARTERS ALLIED EXPEDITIONARY FORCE. Headquarters.","G.5 Main","G.5 Main.","01/04/1945","19450401","30/04/1945","19450430","1945 Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440169","78.24667"
"WO 171/62","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. SUPREME HEADQUARTERS ALLIED EXPEDITIONARY FORCE. Headquarters.","G.5 Rear","G.5 Rear.","01/04/1945","19450401","30/04/1945","19450430","1945 Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440170","78.24667"
"WO 171/2044","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Wireless Groups and Sections.","5 Wrls. Sec.","5 Wrls. Sec.","01/01/1944","19440101","30/11/1944","19441130","1944 Jan.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10088 Radio and television;
        C10131 Europe and Russia;
        C10016 Communications;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442152","78.24667"
"WO 171/2032","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Signal Sections attached Royal Artillery.","5 Army Gp.","5 Army Gp.","01/05/1944","19440501","31/12/1944","19441231","1944 May- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442140","78.24667"
"WO 171/2012","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Lines of Communication Signals.","5 H.Q.","5 H.Q.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442120","78.24667"
"WO 171/5175","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Dorsetshire Regiment","5 Dorsetshire Regiment.","01/01/1945","19450101","31/07/1945","19450731","1945 Jan.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445282","78.24667"
"WO 171/8285","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY VETERINARY CORPS.","5 Conducting Centre","5 Conducting Centre.","01/05/1945","19450501","31/12/1945","19451231","1945 May - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448391","78.24667"
"WO 171/8284","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY VETERINARY CORPS.","5 Vet. Hosp.","5 Vet. Hosp.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448390","78.24667"
"WO 171/9000","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 R. Tks.","5 R. Tks.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449106","78.24667"
"WO 171/908","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Army Groups.","5 Army Gp.","5 Army Gp.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441017","78.20883"
"WO 171/8591","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Royal Army Ordnance Corps.","5 Disarmament Team","5 Disarmament Team.","01/08/1945","19450801","31/10/1945","19451031","1945 Aug.- Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10030 Disarmament;
        C10028 Diaries;
        C10092 Army","","C4448697","78.20883"
"WO 171/1252","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Coldstream Guards","5 Coldstream Guards.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441361","78.20883"
"WO 171/8976","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 D.G.","5 D.G.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449082","78.20883"
"WO 171/5287","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","1/5 Welch Regiment","1/5 Welch Regiment.","01/01/1945","19450101","30/04/1945","19450430","1945 Jan.-Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445394","75.94385"
"WO 171/8808","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. BRIGADES. 131 Lorried Infantry Brigade.","5 Guards Brigade: Headquarters","5 Guards Brigade: Headquarters.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan-June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448914","75.94385"
"WO 171/3349","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PROVOST.","5 Fd. Punishment Camp","5 Fd. Punishment Camp.","01/03/1944","19440301","31/12/1944","19441231","1944 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443455","75.94385"
"WO 171/8334","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PUBLIC RELATIONS SERVICE.","5 Public Relations Service","5 Public Relations Service.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448440","75.94385"
"WO 171/4711","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 Royal Tank Regiment","5 Royal Tank Regiment.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444818","75.94385"
"WO 171/7864","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. CORPS MILITARY POLICE. Military Prisons and Detention Barracks.","5 Fd. Punishment Camp","5 Fd. Punishment Camp.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10085 Prisons;
        C10092 Army","","C4447970","75.94385"
"WO 171/5211","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 King's Regiment (Liverpool)","5 King's Regiment (Liverpool).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445318","75.94385"
"WO 171/3798","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. MISCELLANEOUS.","5 Public Relations Service","5 Public Relations Service.","01/07/1944","19440701","31/12/1944","19441231","1944 July - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443904","75.94385"
"WO 171/2102","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","5 D.I.D.","5 D.I.D.","01/09/1944","19440901","31/12/1944","19441231","1944 Sept.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442210","75.74544"
"WO 171/5895","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Engineer Stores Group and Section.","5 Engr. Stores Sec.","5 Engr. Stores Sec.","01/03/1945","19450301","31/12/1945","19451231","1945 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446002","75.74544"
"WO 171/5288","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","1/5 Welch Regiment","1/5 Welch Regiment.","01/05/1945","19450501","31/12/1945","19451231","1945 May-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445395","75.74544"
"WO 171/1386","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","1/5 Welch Regiment","1/5 Welch Regiment.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441495","75.74544"
"WO 171/8962","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. LIAISON.","5 Liaison H.Q.","5 Liaison H.Q.","01/12/1946","19461201","31/12/1946","19461231","1946 Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449068","75.74544"
"WO 171/5198","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5/7 Gordon Highlanders","5/7 Gordon Highlanders.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan-Dec","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445305","75.74544"
"WO 171/1331","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 East Lancashire Regiment","5 East Lancashire Regiment.","01/01/1944","19440101","31/08/1944","19440831","1944 Jan.- Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441440","75.53455"
"WO 171/9898","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","5 D.I.D.","5 D.I.D.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.-June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450004","75.53455"
"WO 171/7530","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Pioneer and Civil Labour Units.","5 Unit formerly 974","5 Unit formerly 974.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447636","75.53455"
"WO 171/10243","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","5 Engr. Eqpt. Wksp.","5 Engr. Eqpt. Wksp.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450349","75.53455"
"WO 171/6002","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Headquarters Signals.","5 H.Q. Sigs.","5 H.Q. Sigs.","01/01/1945","19450101","31/08/1945","19450831","1945 Jan.- Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446108","75.53455"
"WO 171/9181","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Regiments.","5 Regiment. `G' Battery.","5 Regiment. `G' Battery.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449287","75.53455"
"WO 171/867","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 Royal Tank Regiment","5 Royal Tank Regiment.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440976","75.46479"
"WO 171/1316","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 King's Regiment (Liverpool)","5 King's Regiment (Liverpool).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441425","75.46479"
"WO 171/1329","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","2/5 Lancashire Fusiliers","2/5 Lancashire Fusiliers.","01/01/1944","19440101","31/08/1944","19440831","1944 Jan.- Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441438","75.46479"
"WO 171/1301","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5/7 Gordon Highlanders","5/7 Gordon Highlanders.","01/01/1944","19440101","30/11/1944","19441130","1944 Jan.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441410","75.46479"
"WO 171/2917","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","5 Engr. Eqpt. Wksp.","5 Engr. Eqpt. Wksp.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443025","75.431"
"WO 171/1376","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 South Staffordshire Regiment","5 South Staffordshire Regiment.","01/01/1944","19440101","31/08/1944","19440831","1944 Jan.- Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441485","75.431"
"WO 171/6481","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","5 D.I.D.","5 D.I.D.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446587","75.431"
"WO 171/10297","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","5 Lt. Wksp. Coy.","5 Lt. Wksp. Coy.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.- Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450403","75.431"
"WO 171/9317","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Bomb Disposal.","5 B.D. Coy.","5 B.D. Coy.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449423","75.431"
"WO 171/9211","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Battalion Black Watch","5 Battalion Black Watch.","01/01/1946","19460101","28/02/1946","19460228","1946 Jan-Feb","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449317","75.431"
"WO 171/9588","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Port Operating and Construction Groups.","5 Port Constr. Gp.","5 Port Constr. Gp.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan., Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449694","75.431"
"WO 171/9620","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Base Workshops.","5 Engr. Base Wksp.","5 Engr. Base Wksp.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449726","75.431"
"WO 171/9326","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Commander Royal Engineers Works.","5 C.R.E. Wks.","5 C.R.E. Wks.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449432","73.38163"
